id_usuario,edad,género,ubicación,tipo_viajero,id_reserva,fecha_reserva,fecha_viaje,antelacion_reserva,duracion_viaje,numero_personas,tipo_paquete,costo_total,metodo_pago,destino,tipo_alojamiento,clase_vuelo,actividades_reservadas,numero_noches_estancia,promocion_aplicada,fuente_reserva,estado_reserva,mes_reserva,mes_viaje,estacionalidad,cancelacion_reserva,calificacion_usuario,comentarios,gasto_por_persona,gasto_por_duracion,rango_edad
U0344,48,masculino,uk,negocios,R00344,2024-06-28,2024-07-09,320,7,1,vuelo_hotel_tour,503.56,transferencia_bancaria,tokio,hotel,económica,Sin actividad,3,no,sitio_web,pendiente,5,3,temporada_baja,no,2,no_me_gustó_el_servicio,503.56,71.94,41-50
U0345,31,masculino,australia,negocios,R00345,2024-02-14,2024-07-05,209,7,2,solo_vuelo,1382.34,paypal,nueva_york,Sin alojamiento,primera_clase,Sin actividad,2,si,agente_de_viajes,confirmada,4,7,temporada_baja,si,2,problemas_con_la_reserva,691.17,197.48,31-40
U0346,37,masculino,españa,turista,R00346,2024-04-27,2024-06-26,107,11,4,vuelo_hotel_tour,1920.32,tarjeta_de_crédito,cancun,airbnb,ejecutiva,tour_en_bus,2,si,app_móvil,cancelada,3,9,temporada_baja,no,4,recomendado,480.08,174.57,31-40
U0347,39,femenino,españa,turista,R00347,2024-01-29,2024-11-26,100,9,1,vuelo_hotel,1730.56,tarjeta_de_crédito,cancun,resort,económica,Sin actividad,6,si,agente_de_viajes,confirmada,11,3,temporada_baja,no,2,no_me_gustó_el_servicio,1730.56,192.28,31-40
U0348,56,femenino,mexico,turista,R00348,2024-08-02,2024-08-23,3,4,2,vuelo_hotel,595.12,paypal,tokio,airbnb,económica,Sin actividad,9,si,agente_de_viajes,cancelada,9,2,temporada_alta,si,2,problemas_con_la_reserva,297.56,148.78,51-60
U0349,33,femenino,españa,turista,R00349,2024-03-21,2024-09-02,336,14,4,solo_vuelo,1239.67,tarjeta_de_crédito,nueva_york,Sin alojamiento,económica,Sin actividad,1,no,agente_de_viajes,cancelada,2,10,temporada_baja,no,4,recomendado,309.92,88.55,31-40
U0350,60,otro,mexico,turista,R00350,2024-01-03,2024-11-24,154,1,1,solo_vuelo,580.1,transferencia_bancaria,cancun,Sin alojamiento,primera_clase,Sin actividad,8,no,sitio_web,cancelada,4,3,temporada_alta,si,3,problemas_con_la_reserva,580.1,580.1,60+
U0351,20,femenino,india,turista,R00351,2024-12-26,2024-12-29,313,4,4,vuelo_hotel_tour,1239.23,transferencia_bancaria,roma,hotel,ejecutiva,Sin actividad,8,no,agente_de_viajes,pendiente,12,4,temporada_baja,no,4,excelente_viaje,309.81,309.81,19-30
U0352,20,otro,india,negocios,R00352,2024-06-10,2024-06-15,278,12,1,vuelo_hotel_tour,949.17,paypal,roma,airbnb,primera_clase,Sin actividad,3,no,sitio_web,cancelada,6,6,temporada_alta,si,2,Sin comentarios,949.17,79.1,19-30
U0353,44,masculino,mexico,turista,R00353,2024-10-19,2024-11-20,195,7,2,solo_vuelo,797.67,transferencia_bancaria,nueva_york,Sin alojamiento,primera_clase,Sin actividad,7,si,agente_de_viajes,pendiente,3,2,temporada_alta,no,4,recomendado,398.84,113.95,41-50
U0354,38,femenino,usa,turista,R00354,2024-02-26,2024-08-04,62,10,1,vuelo_hotel,1341.86,tarjeta_de_crédito,paris,airbnb,económica,Sin actividad,4,si,app_móvil,confirmada,12,2,temporada_alta,no,3,excelente_viaje,1341.86,134.19,31-40
U0355,34,otro,uk,turista,R00355,2024-02-18,2024-11-29,48,12,4,solo_vuelo,1003.4,transferencia_bancaria,londres,Sin alojamiento,ejecutiva,Sin actividad,4,no,sitio_web,pendiente,6,12,temporada_baja,no,4,todo_bien,250.85,83.62,31-40
U0356,52,masculino,españa,negocios,R00356,2024-04-18,2024-10-13,333,5,1,vuelo_hotel_tour,1507.37,transferencia_bancaria,nueva_york,airbnb,primera_clase,tour_en_bus,4,no,sitio_web,cancelada,8,11,temporada_alta,si,4,recomendado,1507.37,301.47,51-60
U0357,18,masculino,uk,turista,R00357,2024-01-30,2024-09-16,235,3,3,vuelo_hotel,1700.89,tarjeta_de_crédito,paris,airbnb,ejecutiva,Sin actividad,8,si,agente_de_viajes,pendiente,5,2,temporada_alta,no,3,recomendado,566.96,566.96,19-30
U0358,61,femenino,mexico,turista,R00358,2024-02-02,2024-10-27,289,10,2,solo_vuelo,270.23,paypal,roma,Sin alojamiento,económica,Sin actividad,9,no,sitio_web,cancelada,10,12,temporada_alta,no,4,recomendado,135.12,27.02,60+
U0359,45,femenino,india,turista,R00359,2024-04-08,2024-06-10,247,3,4,solo_vuelo,1826.47,tarjeta_de_crédito,tokio,Sin alojamiento,ejecutiva,Sin actividad,6,no,sitio_web,pendiente,9,4,temporada_alta,no,4,todo_bien,456.62,608.82,41-50
U0360,55,otro,españa,negocios,R00360,2024-04-26,2024-08-28,162,14,2,vuelo_hotel,1175.56,transferencia_bancaria,paris,airbnb,ejecutiva,Sin actividad,1,si,agente_de_viajes,pendiente,5,2,temporada_baja,no,4,recomendado,587.78,83.97,51-60
U0361,57,masculino,india,negocios,R00361,2024-02-29,2024-03-08,271,8,1,vuelo_hotel_tour,949.64,tarjeta_de_crédito,nueva_york,airbnb,económica,Sin actividad,6,no,app_móvil,confirmada,9,7,temporada_baja,no,4,recomendado,949.64,118.7,51-60
U0362,49,femenino,alemania,turista,R00362,2024-03-12,2024-09-02,91,7,1,solo_vuelo,1462.09,paypal,paris,Sin alojamiento,económica,Sin actividad,2,no,app_móvil,cancelada,5,9,temporada_baja,si,5,todo_bien,1462.09,208.87,41-50
U0363,42,femenino,australia,turista,R00363,2024-02-21,2024-03-26,55,6,4,vuelo_hotel,1515.79,tarjeta_de_crédito,roma,airbnb,económica,Sin actividad,7,si,sitio_web,pendiente,7,5,temporada_alta,si,4,recomendado,378.95,252.63,41-50
U0364,20,masculino,alemania,negocios,R00364,2024-07-10,2024-10-12,128,13,2,vuelo_hotel_tour,669.69,tarjeta_de_crédito,paris,airbnb,ejecutiva,Sin actividad,5,si,sitio_web,cancelada,5,2,temporada_baja,no,4,recomendado,334.84,51.51,19-30
U0365,39,femenino,uk,turista,R00365,2024-02-27,2024-08-23,226,8,4,solo_vuelo,301.98,tarjeta_de_crédito,cancun,Sin alojamiento,ejecutiva,Sin actividad,2,si,app_móvil,pendiente,12,3,temporada_baja,si,1,problemas_con_la_reserva,75.5,37.75,31-40
U0366,33,masculino,india,negocios,R00366,2024-12-19,2024-12-22,168,8,2,vuelo_hotel,708.56,paypal,roma,airbnb,primera_clase,Sin actividad,8,si,app_móvil,cancelada,2,11,temporada_baja,si,4,recomendado,354.28,88.57,31-40
U0367,50,otro,usa,turista,R00367,2024-02-09,2024-05-13,173,7,2,vuelo_hotel,831.99,paypal,nueva_york,hotel,económica,Sin actividad,9,si,agente_de_viajes,pendiente,9,5,temporada_alta,no,2,problemas_con_la_reserva,416.0,118.86,51-60
U0368,59,otro,uk,negocios,R00368,2024-08-11,2024-11-05,208,14,2,vuelo_hotel,1831.52,paypal,roma,hotel,económica,Sin actividad,2,si,agente_de_viajes,pendiente,12,7,temporada_baja,no,3,todo_bien,915.76,130.82,51-60
U0369,41,femenino,mexico,turista,R00369,2024-04-06,2024-07-31,1,9,4,vuelo_hotel_tour,156.52,transferencia_bancaria,tokio,hotel,primera_clase,city_tour,2,no,sitio_web,pendiente,2,5,temporada_alta,si,2,no_me_gustó_el_servicio,39.13,17.39,41-50
U0370,49,femenino,india,turista,R00370,2024-11-05,2024-12-23,345,12,3,vuelo_hotel_tour,1496.58,paypal,tokio,hotel,ejecutiva,city_tour,7,no,app_móvil,pendiente,10,11,temporada_baja,si,1,problemas_con_la_reserva,498.86,124.71,41-50
U0371,33,masculino,españa,turista,R00371,2024-02-24,2024-09-25,19,6,1,vuelo_hotel_tour,841.17,transferencia_bancaria,barcelona,resort,primera_clase,tour_en_bus,4,no,app_móvil,confirmada,3,2,temporada_alta,no,3,excelente_viaje,841.17,140.2,31-40
U0372,18,otro,usa,turista,R00372,2024-01-24,2024-06-19,331,1,3,vuelo_hotel_tour,881.04,transferencia_bancaria,roma,airbnb,económica,tour_en_bus,5,no,sitio_web,cancelada,8,5,temporada_baja,si,3,Sin comentarios,293.68,881.04,19-30
U0373,53,masculino,uk,negocios,R00373,2024-03-31,2024-04-25,116,6,3,solo_vuelo,584.39,paypal,roma,Sin alojamiento,primera_clase,Sin actividad,6,no,sitio_web,cancelada,5,4,temporada_baja,si,4,recomendado,194.8,97.4,51-60
U0374,59,masculino,australia,turista,R00374,2024-05-21,2024-08-28,299,2,1,solo_vuelo,1487.69,paypal,barcelona,Sin alojamiento,ejecutiva,Sin actividad,4,si,app_móvil,cancelada,2,1,temporada_alta,si,2,no_me_gustó_el_servicio,1487.69,743.84,51-60
U0375,27,femenino,mexico,turista,R00375,2024-03-17,2024-07-02,287,3,1,vuelo_hotel_tour,496.18,transferencia_bancaria,nueva_york,resort,primera_clase,Sin actividad,3,si,agente_de_viajes,confirmada,8,6,temporada_alta,si,4,todo_bien,496.18,165.39,19-30
U0376,36,femenino,españa,turista,R00376,2024-07-03,2024-07-11,288,2,4,vuelo_hotel,665.58,transferencia_bancaria,cancun,hotel,económica,Sin actividad,3,si,app_móvil,pendiente,1,11,temporada_alta,si,3,problemas_con_la_reserva,166.4,332.79,31-40
U0377,31,otro,alemania,turista,R00377,2024-02-13,2024-11-25,66,5,4,vuelo_hotel_tour,1920.91,paypal,nueva_york,resort,económica,tour_en_bus,5,si,app_móvil,pendiente,4,5,temporada_baja,no,3,problemas_con_la_reserva,480.23,384.18,31-40
U0378,59,otro,australia,turista,R00378,2024-02-10,2024-12-29,247,8,1,vuelo_hotel,1148.79,transferencia_bancaria,roma,resort,económica,Sin actividad,7,si,app_móvil,pendiente,5,9,temporada_baja,no,2,problemas_con_la_reserva,1148.79,143.6,51-60
U0379,21,masculino,australia,negocios,R00379,2024-06-09,2024-12-10,12,2,2,solo_vuelo,1082.87,tarjeta_de_crédito,barcelona,Sin alojamiento,económica,Sin actividad,9,no,agente_de_viajes,pendiente,9,7,temporada_baja,si,1,problemas_con_la_reserva,541.43,541.43,19-30
U0380,21,masculino,españa,turista,R00380,2024-04-14,2024-12-13,242,11,1,vuelo_hotel_tour,1346.82,tarjeta_de_crédito,tokio,resort,ejecutiva,city_tour,7,si,agente_de_viajes,cancelada,2,8,temporada_alta,si,5,recomendado,1346.82,122.44,19-30
U0381,65,femenino,españa,turista,R00381,2024-08-18,2024-08-24,191,8,4,vuelo_hotel_tour,1620.51,tarjeta_de_crédito,londres,resort,primera_clase,Sin actividad,8,no,agente_de_viajes,pendiente,7,11,temporada_baja,si,5,recomendado,405.13,202.56,60+
U0382,22,masculino,españa,negocios,R00382,2024-04-27,2024-07-20,143,7,1,solo_vuelo,1063.27,transferencia_bancaria,cancun,Sin alojamiento,primera_clase,Sin actividad,6,si,agente_de_viajes,pendiente,2,8,temporada_baja,no,4,excelente_viaje,1063.27,151.9,19-30
U0383,41,masculino,uk,negocios,R00383,2024-11-26,2024-12-19,256,14,4,vuelo_hotel_tour,1500.98,paypal,paris,resort,económica,tour_en_bus,5,si,app_móvil,pendiente,9,1,temporada_alta,no,5,excelente_viaje,375.24,107.21,41-50
U0384,34,femenino,mexico,turista,R00384,2024-04-27,2024-11-03,144,13,2,solo_vuelo,1487.05,tarjeta_de_crédito,londres,Sin alojamiento,económica,Sin actividad,6,no,sitio_web,cancelada,6,2,temporada_baja,si,1,Sin comentarios,743.52,114.39,31-40
U0385,49,otro,mexico,turista,R00385,2024-02-06,2024-02-24,7,8,1,vuelo_hotel,1263.55,transferencia_bancaria,tokio,resort,económica,Sin actividad,8,si,app_móvil,pendiente,5,9,temporada_baja,no,3,no_me_gustó_el_servicio,1263.55,157.94,41-50
U0386,56,masculino,alemania,negocios,R00386,2024-02-06,2024-08-02,29,6,2,vuelo_hotel_tour,1408.46,paypal,barcelona,airbnb,económica,tour_en_bus,4,si,sitio_web,confirmada,2,3,temporada_baja,no,2,problemas_con_la_reserva,704.23,234.74,51-60
U0387,42,otro,españa,turista,R00387,2024-09-20,2024-12-29,91,8,4,vuelo_hotel_tour,1280.48,paypal,nueva_york,airbnb,primera_clase,excursión_en_bote,1,si,app_móvil,cancelada,8,4,temporada_baja,no,4,recomendado,320.12,160.06,41-50
U0388,47,masculino,australia,turista,R00388,2024-02-08,2024-12-18,28,13,3,solo_vuelo,1303.8,transferencia_bancaria,londres,Sin alojamiento,primera_clase,Sin actividad,4,si,agente_de_viajes,confirmada,5,1,temporada_alta,si,2,problemas_con_la_reserva,434.6,100.29,41-50
U0389,21,femenino,uk,turista,R00389,2024-03-15,2024-12-09,10,11,3,vuelo_hotel,1511.15,paypal,barcelona,resort,primera_clase,Sin actividad,5,si,sitio_web,cancelada,8,9,temporada_alta,no,5,recomendado,503.72,137.38,19-30
U0390,56,masculino,mexico,turista,R00390,2024-07-09,2024-11-03,249,4,3,vuelo_hotel_tour,404.0,transferencia_bancaria,londres,airbnb,primera_clase,tour_en_bus,9,si,sitio_web,pendiente,3,12,temporada_alta,no,2,no_me_gustó_el_servicio,134.67,101.0,51-60
U0391,29,femenino,australia,turista,R00391,2024-05-12,2024-09-21,193,12,3,solo_vuelo,823.36,paypal,paris,Sin alojamiento,económica,Sin actividad,3,no,sitio_web,pendiente,5,11,temporada_baja,no,4,excelente_viaje,274.45,68.61,19-30
U0392,43,femenino,usa,turista,R00392,2024-03-30,2024-09-14,296,4,1,vuelo_hotel,1521.17,paypal,nueva_york,resort,económica,Sin actividad,7,no,app_móvil,cancelada,4,1,temporada_alta,no,1,Sin comentarios,1521.17,380.29,41-50
U0393,23,femenino,españa,turista,R00393,2024-02-17,2024-07-18,262,2,3,vuelo_hotel,1214.87,tarjeta_de_crédito,londres,hotel,económica,Sin actividad,2,si,agente_de_viajes,confirmada,9,4,temporada_alta,si,2,todo_bien,404.96,607.43,19-30
U0394,20,masculino,india,negocios,R00394,2024-10-14,2024-11-24,190,9,2,vuelo_hotel,1624.4,transferencia_bancaria,barcelona,airbnb,primera_clase,Sin actividad,2,si,agente_de_viajes,pendiente,9,4,temporada_alta,no,5,excelente_viaje,812.2,180.49,19-30
U0395,18,femenino,usa,turista,R00395,2024-09-01,2024-12-01,259,14,3,solo_vuelo,1834.05,transferencia_bancaria,roma,Sin alojamiento,primera_clase,Sin actividad,2,si,app_móvil,cancelada,1,12,temporada_baja,si,4,recomendado,611.35,131.0,19-30
U0396,58,otro,usa,turista,R00396,2024-08-22,2024-09-16,4,10,4,vuelo_hotel_tour,1982.46,transferencia_bancaria,tokio,hotel,económica,tour_en_bus,5,no,app_móvil,cancelada,12,2,temporada_alta,no,1,problemas_con_la_reserva,495.62,198.25,51-60
U0397,18,otro,usa,turista,R00397,2024-07-25,2024-11-29,128,3,4,vuelo_hotel_tour,215.22,paypal,barcelona,airbnb,primera_clase,Sin actividad,6,si,agente_de_viajes,pendiente,5,7,temporada_baja,no,1,problemas_con_la_reserva,53.8,71.74,19-30
U0398,43,otro,india,negocios,R00398,2024-04-19,2024-08-14,93,10,3,vuelo_hotel,698.49,transferencia_bancaria,londres,airbnb,económica,Sin actividad,9,no,sitio_web,confirmada,4,4,temporada_alta,no,2,no_me_gustó_el_servicio,232.83,69.85,41-50
U0399,46,masculino,alemania,negocios,R00399,2024-02-19,2024-08-07,317,5,3,solo_vuelo,601.6,tarjeta_de_crédito,paris,Sin alojamiento,primera_clase,Sin actividad,3,si,sitio_web,confirmada,5,4,temporada_alta,si,1,no_me_gustó_el_servicio,200.53,120.32,41-50
U0400,52,masculino,españa,negocios,R00400,2024-02-13,2024-07-02,198,6,2,vuelo_hotel_tour,1109.9,tarjeta_de_crédito,nueva_york,airbnb,primera_clase,Sin actividad,4,no,app_móvil,confirmada,3,5,temporada_alta,no,2,todo_bien,554.95,184.98,51-60
U0401,43,otro,uk,negocios,R00401,2024-03-04,2024-04-30,187,2,2,vuelo_hotel,528.36,tarjeta_de_crédito,paris,hotel,ejecutiva,Sin actividad,9,si,sitio_web,pendiente,11,6,temporada_alta,si,4,todo_bien,264.18,264.18,41-50
U0402,43,otro,alemania,turista,R00402,2024-02-18,2024-05-24,59,14,1,vuelo_hotel,1748.18,transferencia_bancaria,londres,hotel,primera_clase,Sin actividad,3,si,app_móvil,cancelada,6,12,temporada_alta,si,1,problemas_con_la_reserva,1748.18,124.87,41-50
U0403,31,otro,india,negocios,R00403,2024-02-03,2024-07-12,45,3,1,solo_vuelo,1324.84,transferencia_bancaria,londres,Sin alojamiento,primera_clase,Sin actividad,8,no,agente_de_viajes,cancelada,8,4,temporada_alta,si,2,problemas_con_la_reserva,1324.84,441.61,31-40
U0404,44,otro,usa,turista,R00404,2024-05-05,2024-05-21,345,11,1,vuelo_hotel_tour,736.67,transferencia_bancaria,nueva_york,resort,primera_clase,Sin actividad,6,si,sitio_web,cancelada,1,11,temporada_baja,no,4,recomendado,736.67,66.97,41-50
U0405,65,femenino,mexico,turista,R00405,2024-03-10,2024-09-10,114,11,4,solo_vuelo,1594.72,paypal,paris,Sin alojamiento,económica,Sin actividad,6,no,app_móvil,cancelada,5,7,temporada_baja,no,5,Sin comentarios,398.68,144.97,60+
U0406,53,otro,india,turista,R00406,2024-03-01,2024-06-11,121,3,1,vuelo_hotel_tour,1602.12,tarjeta_de_crédito,paris,resort,ejecutiva,excursión_en_bote,9,no,agente_de_viajes,pendiente,12,5,temporada_alta,no,3,excelente_viaje,1602.12,534.04,51-60
U0407,52,masculino,uk,turista,R00407,2024-05-22,2024-07-20,317,4,2,vuelo_hotel,379.52,tarjeta_de_crédito,paris,hotel,económica,Sin actividad,1,no,sitio_web,cancelada,7,3,temporada_baja,no,3,recomendado,189.76,94.88,51-60
U0408,21,masculino,uk,negocios,R00408,2024-01-12,2024-10-19,144,1,1,vuelo_hotel,1744.77,paypal,nueva_york,airbnb,ejecutiva,Sin actividad,6,no,agente_de_viajes,cancelada,11,6,temporada_alta,si,4,Sin comentarios,1744.77,1744.77,19-30
U0409,35,femenino,uk,turista,R00409,2024-04-11,2024-08-18,196,14,2,solo_vuelo,1901.01,transferencia_bancaria,nueva_york,Sin alojamiento,económica,Sin actividad,5,no,sitio_web,pendiente,8,12,temporada_baja,no,4,todo_bien,950.5,135.79,31-40
U0410,62,masculino,mexico,turista,R00410,2024-08-24,2024-12-02,63,4,3,vuelo_hotel_tour,500.96,tarjeta_de_crédito,cancun,hotel,primera_clase,Sin actividad,7,no,app_móvil,cancelada,12,11,temporada_alta,si,5,todo_bien,166.99,125.24,60+
U0411,48,femenino,españa,turista,R00411,2024-06-10,2024-08-16,64,11,1,vuelo_hotel,1492.82,tarjeta_de_crédito,roma,airbnb,económica,Sin actividad,8,si,sitio_web,cancelada,8,11,temporada_alta,no,3,recomendado,1492.82,135.71,41-50
U0412,42,masculino,españa,turista,R00412,2024-02-21,2024-12-18,279,5,1,vuelo_hotel_tour,599.09,transferencia_bancaria,paris,airbnb,ejecutiva,tour_en_bus,9,si,app_móvil,pendiente,7,11,temporada_alta,no,4,excelente_viaje,599.09,119.82,41-50
U0413,55,femenino,españa,turista,R00413,2024-05-20,2024-06-24,101,4,4,solo_vuelo,582.48,transferencia_bancaria,londres,Sin alojamiento,ejecutiva,Sin actividad,7,si,app_móvil,pendiente,5,12,temporada_alta,si,4,todo_bien,145.62,145.62,51-60
U0414,27,femenino,uk,turista,R00414,2024-12-04,2024-12-28,118,1,2,vuelo_hotel,605.41,paypal,londres,resort,económica,Sin actividad,3,no,sitio_web,pendiente,2,1,temporada_alta,si,2,problemas_con_la_reserva,302.7,605.41,19-30
U0415,55,masculino,india,negocios,R00415,2024-07-06,2024-11-01,220,1,2,solo_vuelo,923.84,paypal,londres,Sin alojamiento,ejecutiva,Sin actividad,2,no,sitio_web,pendiente,11,4,temporada_alta,si,5,excelente_viaje,461.92,923.84,51-60
U0416,33,masculino,australia,turista,R00416,2024-03-03,2024-11-10,111,2,1,vuelo_hotel_tour,1267.76,transferencia_bancaria,cancun,hotel,económica,city_tour,4,no,sitio_web,pendiente,12,10,temporada_alta,si,3,todo_bien,1267.76,633.88,31-40
U0417,20,masculino,españa,turista,R00417,2024-03-18,2024-06-30,282,8,4,vuelo_hotel_tour,702.53,paypal,nueva_york,resort,primera_clase,Sin actividad,5,no,sitio_web,pendiente,9,12,temporada_alta,no,4,excelente_viaje,175.63,87.82,19-30
U0418,29,masculino,usa,turista,R00418,2024-05-25,2024-08-22,60,3,4,solo_vuelo,1315.36,transferencia_bancaria,paris,Sin alojamiento,ejecutiva,Sin actividad,1,si,app_móvil,cancelada,7,6,temporada_baja,no,5,recomendado,328.84,438.45,19-30
U0419,35,masculino,alemania,turista,R00419,2024-04-12,2024-07-21,293,14,3,vuelo_hotel,1887.95,transferencia_bancaria,cancun,airbnb,primera_clase,Sin actividad,6,si,app_móvil,pendiente,12,7,temporada_baja,no,3,excelente_viaje,629.32,134.85,31-40
U0420,57,otro,mexico,negocios,R00420,2024-03-12,2024-10-02,306,5,1,solo_vuelo,572.61,paypal,tokio,Sin alojamiento,primera_clase,Sin actividad,2,si,app_móvil,cancelada,2,7,temporada_baja,no,1,problemas_con_la_reserva,572.61,114.52,51-60
U0421,35,masculino,mexico,turista,R00421,2024-08-24,2024-11-03,76,9,3,vuelo_hotel_tour,1309.34,tarjeta_de_crédito,barcelona,hotel,primera_clase,city_tour,9,no,app_móvil,pendiente,11,6,temporada_baja,no,3,excelente_viaje,436.45,145.48,31-40
U0422,25,masculino,mexico,negocios,R00422,2024-04-27,2024-08-12,58,11,4,vuelo_hotel,1411.07,paypal,barcelona,hotel,ejecutiva,Sin actividad,3,no,agente_de_viajes,cancelada,8,11,temporada_alta,no,1,no_me_gustó_el_servicio,352.77,128.28,19-30
U0423,41,femenino,alemania,turista,R00423,2024-01-01,2024-11-14,144,6,1,solo_vuelo,1646.29,transferencia_bancaria,cancun,Sin alojamiento,económica,Sin actividad,3,si,agente_de_viajes,cancelada,3,10,temporada_alta,si,4,recomendado,1646.29,274.38,41-50
U0424,59,otro,uk,negocios,R00424,2024-08-21,2024-09-25,192,6,2,solo_vuelo,1744.47,transferencia_bancaria,paris,Sin alojamiento,primera_clase,Sin actividad,4,no,app_móvil,confirmada,2,7,temporada_baja,si,5,excelente_viaje,872.24,290.74,51-60
U0425,34,otro,mexico,turista,R00425,2024-10-21,2024-12-26,144,11,2,solo_vuelo,1916.89,transferencia_bancaria,barcelona,Sin alojamiento,primera_clase,Sin actividad,7,no,agente_de_viajes,pendiente,5,8,temporada_baja,no,2,problemas_con_la_reserva,958.44,174.26,31-40
U0426,32,masculino,usa,negocios,R00426,2024-04-20,2024-07-15,332,13,4,vuelo_hotel_tour,781.11,transferencia_bancaria,barcelona,hotel,primera_clase,excursión_en_bote,9,no,sitio_web,cancelada,7,9,temporada_baja,si,4,problemas_con_la_reserva,195.28,60.09,31-40
U0427,30,otro,alemania,turista,R00427,2024-03-15,2024-07-22,210,8,4,solo_vuelo,1247.2,paypal,londres,Sin alojamiento,económica,Sin actividad,1,no,app_móvil,cancelada,8,8,temporada_baja,si,4,Sin comentarios,311.8,155.9,31-40
U0428,55,otro,usa,negocios,R00428,2024-06-23,2024-07-03,110,13,3,vuelo_hotel_tour,1908.4,paypal,paris,hotel,primera_clase,Sin actividad,2,si,sitio_web,cancelada,3,10,temporada_baja,no,2,no_me_gustó_el_servicio,636.13,146.8,51-60
U0429,45,femenino,españa,negocios,R00429,2024-04-11,2024-06-04,17,7,1,vuelo_hotel_tour,1530.42,paypal,tokio,hotel,económica,excursión_en_bote,4,no,agente_de_viajes,pendiente,7,1,temporada_alta,si,3,todo_bien,1530.42,218.63,41-50
U0430,42,masculino,australia,negocios,R00430,2024-01-01,2024-04-25,321,2,3,vuelo_hotel,1348.9,transferencia_bancaria,roma,hotel,económica,Sin actividad,9,si,agente_de_viajes,cancelada,4,2,temporada_alta,si,1,problemas_con_la_reserva,449.63,674.45,41-50
U0431,21,femenino,australia,turista,R00431,2024-08-09,2024-12-19,184,5,1,vuelo_hotel_tour,426.06,transferencia_bancaria,barcelona,resort,económica,city_tour,1,si,app_móvil,confirmada,2,2,temporada_baja,no,2,todo_bien,426.06,85.21,19-30
U0432,42,femenino,australia,turista,R00432,2024-02-17,2024-09-09,307,5,2,solo_vuelo,572.19,paypal,tokio,Sin alojamiento,económica,Sin actividad,1,si,sitio_web,cancelada,9,11,temporada_baja,si,4,recomendado,286.1,114.44,41-50
